title,price_usd,sold_date,qty_sold,source,vaporizer_type,item_category
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,79.99,"Mar 4, 2025",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip Isoflurane Vaporizer System Funnel Fill 911104 With Cart,775.0,"Mar 21, 2025",1,eBay (Terapeak),isoflurane,machine
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,39.99,"Mar 19, 2025",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip Rodent Anesthesia System w/ Isoflurane Vaporizer & O2 Concentrator,1200.0,"Oct 28, 2025",1,eBay (Terapeak),isoflurane,machine
VetEquip Isoflurane Vaporizer w/ Anesthesia Cart,1650.0,"Aug 25, 2025",1,eBay (Terapeak),isoflurane,machine
Datex-Ohmeda Easy-Fil Isoflurane Vaporizer Bottle Adapter 2106572-001 LOT OF 10,400.0,"Aug 14, 2025",1,eBay (Terapeak),isoflurane,accessory
Ohio 100F Isoflurane Vapor Vaporizer Veterinary,150.0,"Mar 16, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Ohio 100F Isoflurane Vapor Vaporizer Veterinary,150.0,"Mar 21, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Penlon PPV Isoflurane Vaporizer,134.99,"May 13, 2025",1,eBay (Terapeak),isoflurane,vaporizer
TEC 3 Isoflurane Vaporizer Veterinary Display Unit Discounted 50% Off,675.0,"Apr 10, 2023",1,eBay (Terapeak),isoflurane,vaporizer
TEC 3 Isoflurane Vaporizer Veterinary Display Unit Discounted 50% Off,650.0,"Jul 5, 2023",1,eBay (Terapeak),isoflurane,vaporizer
TEC 3 Isoflurane Vaporizer Veterinary - Cleaned and Calibrated Certificate,400.0,"Apr 2, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Iso Vaporizer,495.0,"Apr 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager D-Vapor 2000 Isoflurane Vaporizer,299.99,"Aug 26, 2025",1,eBay (Terapeak),isoflurane,vaporizer
2019 Drager Apollo Anesthesia Workstation SW 4.53.05 Sevoflurane And Isoflurane,4850.0,"Dec 7, 2024",1,eBay (Terapeak),isoflurane,machine
Drager Vapor 2000 Isoflurane Fill Adapter,99.99,"Feb 4, 2025",1,eBay (Terapeak),isoflurane,accessory
"Ohmeda TEC 3 Isoflurane Vaporizer, ISO, NEW!!!",700.0,"Feb 18, 2026",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip RC2 Rodent Isoflurane Anesthesia System with Vaporizer,2700.0,"Jan 24, 2024",1,eBay (Terapeak),isoflurane,machine
Ohmeda Tec-3 Anesthetic Vaporizer Isoflurane Veterinary,400.0,"Jul 25, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager 19.1 Isoflurane Anesthesia Vapor,300.0,"Sep 14, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,270.0,"Sep 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 5 Isoflurane Anesthesia Vaporizer,125.0,"Nov 8, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Tec 7 Isoflurane Vaporizer,250.0,"Mar 6, 2024",1,eBay (Terapeak),isoflurane,vaporizer
OHIO MEDICAL ISOFLURANE FORANE VAPORIZER,225.0,"Nov 11, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane M35054-14,999.99,"Aug 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Vaporizer Isoflurane,300.0,"Aug 4, 2025",3,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda 1175-9101-000 Tec 7 Isoflurane Anesthesia Vaporizer,695.0,"Mar 5, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000- Isoflurane M35054 (Made In 2011),349.99,"Apr 6, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Midmark Matrx VIP 3000 Isoflurane Calibrated Vaporizer,499.0,"Dec 31, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Forane Isoflurane Vaporizer,110.0,"Mar 10, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA TEC 7 ISOFLURANE VAPORIZER,220.0,"Jun 23, 2023",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip TableTop Isoflurane System,775.0,"May 25, 2023",1,eBay (Terapeak),isoflurane,machine
Drager Isoflurane Vapor 19.1 Vaporizer,145.0,"May 24, 2023",1,eBay (Terapeak),isoflurane,vaporizer
PENLON SIGMA DELTA ISOFLURANE VAPORIZER,150.0,"Jun 13, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Aladin2 Isoflurane Cassette Vaporizer,299.95,"Jun 30, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Veterinary VetEquip Isoflurane Vaporizer Tabletop Anesthesia S Animal +1YR WRNTY,988.0,"Dec 11, 2023",1,eBay (Terapeak),isoflurane,machine
Veterinary Vetamac Compact II Isoflurane Vaporizer Tabletop Anesthesia Sm Animal,575.0,"Nov 26, 2023",1,eBay (Terapeak),isoflurane,machine
OHMEDA ISOTEC 4 ISOFLURANE VAPORIZER,220.0,"Jan 9, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 4 Isoflurane Vaporizer,100.0,"Jan 24, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 4 Isoflurane Vaporizer,165.0,"Feb 16, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 5 Isoflurane Vaporizer,124.99,"Feb 11, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 4 Isoflurane Vaporizer,70.0,"Jun 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Siemens 9381 021 E346E Isoflurane Vaporizer 952 Servo Ventilator,60.0,"Oct 18, 2024",1,eBay (Terapeak),isoflurane,vaporizer
A.M. Bickford Model 2 Veterinary Anesthesia Vapomatic Isoflurane Vaporizer,250.0,"Oct 17, 2024",1,eBay (Terapeak),isoflurane,vaporizer
VetEquip Rolling Veterinary Isoflurane Vaporizer Cart + Manifold + Tubing +WRNTY,1475.0,"Dec 11, 2025",1,eBay (Terapeak),isoflurane,machine
Midmark VIP 3000 Isoflurane Veterinary Vaporizer - New,425.0,"Oct 9, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Anesthesia Vaporizer,190.0,"Dec 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Midmark Matrx VIP 3000 Isoflurane Vaporizer - For Veterinary Use Only,900.0,"Feb 7, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,115.0,"Mar 7, 2025",1,eBay (Terapeak),isoflurane,vaporizer
DRAGER ISOFLURANE VAPOR 19.1 ANESTHESIA VAPORIZER,263.99,"Apr 26, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Ohio medical Isoflurane Forane Vaporizer,299.0,"Sep 26, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohio medical Isoflurane Forane Vaporizer,125.0,"May 19, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 19.1 Isoflurane Vaporizer,109.35,"Jun 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 5 Vaporizer - Isoflurane,102.0,"Jun 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA TEC 5 ISOFLURANE ANESTHESIA VAPORIZER,100.0,"Aug 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Veterinary Anesthesia Vaporizer Isoflurane mounted as a pair,750.0,"Aug 22, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Lot of 4 Datex-Ohmeda Tec 7 Isoflurane Vaporizer 1175-9101-00,700.0,"Oct 30, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 19.1 Isoflurane Vaporizer,124.5,"Nov 13, 2023",1,eBay (Terapeak),isoflurane,vaporizer
R190582 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,360.0,"Jan 30, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DATEX - OHMEDA ISOTEC 5 ISOFLURANE ANESTHESIA VAPORIZER - 60 DAY WARRANTY,119.0,"Dec 14, 2023",1,eBay (Terapeak),isoflurane,vaporizer
SouthMedic 9010-F Pour Fill / Anti-Spill Adapter for Isoflurane Vaporizers,25.78,"Mar 17, 2024",1,eBay (Terapeak),isoflurane,accessory
Ohio 100f Fortec Isoflurane Forane Veterinary Anesthesia Vaporizer,100.0,"Mar 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohio 100f Fortec Isoflurane Forane Veterinary Anesthesia Vaporizer,70.0,"Apr 24, 2024",1,eBay (Terapeak),isoflurane,vaporizer
DATEX OHMEDA TEC 7 1175-9101-000 ISOFLURANE ANESTHESIA VAPORIZER,300.0,"Jun 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 4 Isoflurane Vaporizer Cyprane barm 07292,75.0,"Sep 15, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Vapor 2000 Isoflurane Anesthesia Vaporizer M35054-27 Drager,180.0,"Oct 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 5 Isoflurane Vaporizer,125.0,"Oct 30, 2024",2,eBay (Terapeak),isoflurane,vaporizer
Ohmeda ISOTEC 5 Isoflurane Vaporizer - MISSING TOP KNOB,65.0,"Nov 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 4 Isoflurane Vaporizer,70.0,"Oct 30, 2024",1,eBay (Terapeak),isoflurane,vaporizer
GE DATEX OHMEDA ISOFLURANE ANESTHESIA VAPORIZER,257.14,"Dec 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Datex-Ohmeda 1175-9101-000 Tec 7 Isoflurane Vaporizer,180.0,"Mar 9, 2025",1,eBay (Terapeak),isoflurane,vaporizer
R197168 (2) VetEquip SurgiVet Veterinary Isoflurane Vaporizer Systems,500.0,"Mar 5, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Tec 7 ISO Isoflurane Vaporizer 1175-9101-000,152.0,"Apr 23, 2025",1,eBay (Terapeak),isoflurane,vaporizer
USED Isoflurane Veterinary Vaporizer,227.5,"Feb 7, 2026",1,eBay (Terapeak),isoflurane,vaporizer
USED Isoflurane Veterinary Vaporizer Wear On Bottom Of Fill Area,200.0,"Feb 8, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 19.2 Sevoflurane Sevorane isoflurane Vaporizer used,499.0,"Apr 20, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Ohmeda Tec-3 Anesthetic Vaporizer Isoflurane Veterinary,350.0,"Jun 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Ohio Medical Fortec Isoflurane Forane Vaporizer New Open Box,300.0,"Sep 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Tec 7 Isoflurane Vaporizer - Ref# 1175-9101-000,430.0,"Apr 17, 2024",2,eBay (Terapeak),isoflurane,vaporizer
GE DATEX-OHMEDA ISO TEC 7 1175-9101-000 Isoflurane Vaporizer,400.0,"Apr 22, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Isoflurane Vapor 19.1 - Anesthesia Gas Machine,250.0,"Oct 16, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Anesthesia Vaporizer,295.0,"Sep 4, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Vapor 2000 Isoflurane Anesthesia Vaporizer,295.0,"Oct 3, 2024",1,eBay (Terapeak),isoflurane,vaporizer
Drager Isoflurane Anesthesia Vaporizer,251.0,"Oct 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer
(ONE) GE Datex Ohmeda TEC 7 Isoflurane Vaporizer,499.95,"Aug 7, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda GE Tec 7 Isotec 7 Isoflurane Vaporizer Select A Tec Mount Quik Fill,594.5,"Feb 12, 2026",1,eBay (Terapeak),isoflurane,vaporizer
OHMEDA ISOTEC 5 ISOFLURANE VAPORIZER,85.0,"Jan 24, 2026",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 4 Isoflurane Vaporizer,100.0,"Dec 11, 2025",1,eBay (Terapeak),isoflurane,vaporizer
Datex Ohmeda Isotec 5 Isoflurane Vaporizer,70.0,"Jan 3, 2026",1,eBay (Terapeak),isoflurane,vaporizer
